customer_id,first_name,last_name,state,first_touch,signup_channel_category,plan,signup_channel,campaign_id,signup_date
c15646,David,Santos,NJ,social,Organic,silver,Direct,CAM030,2020-03-19
c15647,Ronald,Teasley,OH,social,Paid,silver,paid search,CAM009,2020-03-19
c15648,Theresa,Mendoza,NY,social,Organic,silver,Direct,CAM030,2020-03-19
c15649,Janet,Gough,NJ,social,Organic,silver,Direct,CAM018,2020-03-19
c1565,Jesse,Obyrne,NJ,referral,Organic,silver,Direct,CAM030,2020-06-27
c15650,Amy,Steinbeck,NC,social,Organic,silver,Organic Search,CAM032,2020-03-20
c15651,Gary,Rodriguez,OK,social,Paid,silver,paid search,CAM031,2020-03-22
c15652,Mark,Reily,NJ,social,Organic,silver,Organic Search,CAM018,2020-03-24
c15653,Susan,Thiel,NJ,social,Organic,silver,Direct,CAM006,2020-03-24
c15654,Pamela,Alto,IA,social,Paid,silver,paid search,CAM011,2020-03-24
c15655,Joan,Treider,NJ,social,Paid,silver,paid search,CAM031,2020-03-24
c15656,John,Robinson,NJ,referral,Organic,silver,Referral,CAM018,2020-03-24
c15657,Billy,Fechner,NJ,referral,Paid,silver,paid search,CAM031,2020-03-24
c15658,Guadalupe,Peterson,NJ,social,Organic,silver,Direct,CAM018,2020-03-25
c15659,Edwin,Garrison,NJ,social,Organic,silver,Direct,CAM030,2020-03-26
c1566,Jeff,Jacobs,NJ,referral,Paid,silver,paid search,CAM031,2020-06-27
c15660,Sonia,Whittington,WV,social,Organic,silver,Referral,CAM030,2020-03-27
c15661,Betty,Clark,NJ,referral,Organic,silver,Direct,CAM001,2020-03-27
c15662,Yvonne,Glazer,VT,referral,Paid,silver,paid search,CAM031,2020-04-13
c15663,Ruby,Stotler,NC,referral,Organic,silver,Organic Search,CAM031,2020-04-15
c15664,Christina,Bailey,NJ,social,Paid,silver,paid search,CAM031,2020-04-16
c15665,Charlotte,Mosley,VT,social,Paid,gold,paid search,CAM030,2020-04-17
c15666,Dawn,Wiseman,NJ,referral,Organic,silver,Organic Search,CAM030,2020-04-20
c15667,Chong,Roman,MO,referral,Organic,silver,Referral,CAM018,2020-04-21
c15668,Paul,Quach,WA,social,Paid,gold,paid search,CAM031,2020-04-27
c15669,Joan,Wills,NJ,social,Organic,silver,Direct,CAM020,2020-05-05
c1567,Christina,Jones,NJ,referral,Organic,silver,Direct,CAM030,2020-06-27
c15670,Mary,Vaca,NJ,social,Organic,silver,Organic Search,CAM030,2020-05-07
c15671,Lauren,Fraga,IA,referral,Organic,silver,Direct,CAM030,2020-05-09
c15672,Michael,Swagerty,NJ,social,Paid,silver,paid search,CAM031,2020-05-18
c15673,Duane,Meigs,NJ,social,Organic,silver,Organic Search,CAM033,2020-05-21
c15674,Myrtle,Rodgers,NJ,social,Paid,gold,paid search,CAM031,2020-05-21
c15675,Catherine,Simpkins,NJ,social,Organic,silver,Direct,CAM031,2020-05-21
c15676,Linda,Thurston,WA,social,Paid,silver,paid search,CAM030,2020-05-24
c15677,Michelle,Hines,WA,social,Paid,silver,paid search,CAM032,2020-06-03
c15678,Virginia,Ogorman,NJ,referral,Organic,silver,Social,CAM033,2020-06-15
c15679,Elizabeth,Makin,PA,social,Organic,silver,Direct,CAM006,2020-06-18
c1568,Shirley,Mack,NJ,referral,Organic,silver,Direct,CAM018,2020-06-28
c15680,Julia,Turner,NJ,social,Paid,silver,paid search,CAM030,2020-06-25
c15681,Susan,Swallow,NJ,social,Organic,silver,Direct,CAM006,2020-06-30
c15682,Robert,Wilson,NJ,direct,Organic,silver,Direct,CAM030,2020-07-05
c15683,Laura,Dixon,NJ,referral,Organic,silver,Social,CAM018,2020-07-06
c15684,Lisa,Phan,NJ,social,Organic,silver,Referral,CAM018,2020-07-14
c15685,Linda,Thomas,NY,social,Paid,silver,paid search,CAM030,2020-07-16
c15686,Betty,Loucks,MS,social,Paid,gold,paid search,CAM031,2020-07-16
c15687,Shane,Morris,NJ,referral,Organic,silver,Referral,CAM020,2020-07-17
c15688,Liberty,Althouse,NM,social,Organic,silver,Direct,CAM018,2020-08-07
c15689,Joe,Hood,NE,social,Organic,silver,Direct,CAM031,2020-08-20
c1569,Antonio,Crouchet,SC,referral,Organic,silver,Referral,CAM018,2020-06-28
c15690,Dorothy,Mccreight,NJ,social,Paid,gold,paid search,CAM031,2020-08-25
c15691,Jesus,Hicks,CO,social,Organic,silver,Direct,CAM018,2020-08-26
c15692,Samuel,Gomez,NJ,social,Organic,silver,Referral,CAM006,2020-08-30
c15693,Donald,Francois,NJ,referral,Paid,bronze,paid search,CAM002,2020-07-23
c15694,Sally,Romero,NJ,social,Organic,silver,Referral,CAM018,2020-07-23
c15695,Juanita,Velasquez,NY,social,Organic,silver,Referral,CAM018,2020-07-24
c15696,Patrick,Jimenez,NJ,social,Organic,silver,provider partner,CAM022,2020-07-25
c15697,Frank,Evans,NJ,social,Organic,silver,Organic Search,CAM033,2020-07-24
c15698,Clifford,Valdes,NE,social,Organic,silver,Organic Search,CAM031,2020-07-21
c15699,Deborah,Mick,NJ,social,Paid,gold,paid search,CAM014,2020-07-21
c157,Elizabeth,Shelton,NJ,social,Organic,silver,Direct,CAM006,2019-02-06
c1570,Karin,Church,CA,referral,Paid,gold,paid social,CAM004,2020-06-28
c15700,Donald,Wallace,CA,social,Organic,silver,Direct,CAM030,2020-07-22
c15701,Karen,Villa,NJ,social,Paid,silver,paid search,CAM031,2020-07-22
c15702,Fredrick,Katt,PA,social,Organic,silver,Direct,CAM030,2020-07-22
c15703,Alma,Bolden,NJ,social,Organic,silver,Direct,CAM018,2020-07-22
c15704,Juana,Magana,IA,social,Organic,silver,Direct,CAM018,2020-07-22
c15705,Cecilia,Matson,NJ,social,Paid,gold,Partner Referral,CAM006,2020-07-22
c15706,Jean,Vachon,NJ,social,Organic,silver,Direct,CAM020,2020-07-23
c15707,Steven,Negron,NJ,social,Organic,silver,Referral,CAM022,2020-07-26
c15708,Justin,Temple,NJ,social,Organic,silver,Direct,CAM022,2020-07-27
c15709,Anne,Palmer,NJ,referral,Organic,silver,Direct,CAM018,2020-07-27
c1571,Lillian,Fuchs,NJ,marketplace,Organic,silver,Direct,CAM018,2020-06-28
c15710,Angela,Franklin,NY,referral,Organic,silver,Social,CAM020,2020-07-28
c15711,Michael,Broce,CO,social,Paid,silver,paid search,CAM030,2020-07-29
c15712,Sherry,Smith,NJ,social,Organic,silver,Direct,CAM006,2020-07-29
c15713,Susan,Mccraw,NC,social,Paid,gold,paid search,CAM031,2020-07-30
c15714,Robbie,Hester,NJ,referral,Paid,bronze,paid search,CAM002,2020-07-31
c15715,David,Sharpe,NJ,referral,Organic,silver,Organic Search,CAM018,2020-07-31
c15716,Douglas,Mckibben,IA,social,Paid,gold,paid search,CAM018,2020-08-03
c15717,Thomas,Agudo,CO,social,Organic,silver,Referral,CAM018,2020-08-03
c15718,Robert,Taylor,SC,social,Organic,silver,Organic Search,CAM006,2020-08-04
c15719,Michael,Binkley,ND,social,Organic,silver,Organic Search,CAM020,2020-08-04
c1572,Sonja,Bowmer,NY,social,Organic,silver,ZocDoc Ad,CAM030,2020-06-28
c15720,Lucille,King,ND,referral,Paid,gold,paid search,CAM010,2020-08-05
c15721,Debra,Johnson,NJ,social,Organic,silver,Direct,CAM018,2020-08-06
c15722,Mercedes,Boyd,NJ,social,Organic,silver,Direct,CAM031,2020-09-09
c15723,Jody,Barton,MT,social,Organic,silver,Organic Search,CAM018,2020-09-22
c15724,Chuck,Smith,NJ,referral,Organic,silver,Organic Search,CAM018,2019-07-23
c15725,Ella,Bracken,NJ,referral,Organic,silver,Organic Search,CAM031,2019-07-23
c15726,Elizabeth,Mutchler,NY,social,Organic,silver,Referral,CAM032,2019-07-24
c15727,Neely,Herndon,NY,referral,Organic,silver,Direct,CAM031,2019-07-20
c15728,Mayme,Benoit,MI,direct,Organic,silver,Direct,CAM018,2019-07-22
c15729,John,Johnson,WA,social,Organic,silver,Organic Search,CAM018,2019-07-23
c1573,Shelba,Caudle,NJ,referral,Organic,silver,Referral,CAM018,2020-06-28
c15730,Grace,Hogan,NJ,social,Organic,silver,Social,CAM020,2019-07-23
c15731,Grace,Williams,MT,social,Organic,silver,Referral,CAM028,2019-07-27
c15732,Gregory,Waterman,NJ,social,Paid,silver,paid search,CAM031,2019-07-29
c15733,Mamie,Colston,IA,social,Organic,silver,Organic Search,CAM018,2019-07-31
c15734,Nathan,Moon,NJ,social,Organic,silver,Direct,CAM030,2019-08-04
c15735,Ralph,Jankowski,NY,referral,Paid,silver,paid search,CAM018,2019-08-05
c15736,Sylvia,Bybee,NJ,social,Organic,silver,Direct,CAM031,2019-08-04
c15737,Coy,Morganti,NJ,social,Organic,silver,Referral,CAM020,2019-08-12
c15738,Richard,Benitez,IA,social,Paid,silver,paid search,CAM031,2019-08-15
c15739,Tonya,Sanchez,NJ,social,Organic,silver,Referral,CAM018,2019-08-16
c1574,Miguel,Dizon,NJ,referral,Paid,gold,paid search,CAM020,2020-06-29
c15740,David,Parish,NJ,social,Organic,silver,Direct,CAM030,2019-08-16
c15741,Mary,Walker,NJ,social,Paid,silver,paid search,CAM008,2019-08-22
c15742,William,Layton,NJ,social,Paid,gold,External Display,CAM031,2019-08-22
c15743,Rachel,Mason,GA,social,Organic,silver,Direct,CAM030,2019-08-20
c15744,Eric,Martin,NJ,referral,Organic,silver,Organic Search,CAM006,2019-08-19
c15745,Tommy,Colace,NJ,marketplace,Paid,silver,paid search,CAM014,2019-08-19
c15746,Mary,Schultz,NC,referral,Paid,silver,paid search,CAM031,2019-08-21
c15747,Raul,Chan,ND,social,Paid,silver,paid search,CAM031,2019-08-21
c15748,Stanley,Bowman,NY,social,Organic,silver,Referral,CAM018,2019-08-22
c15749,Thomas,Bush,NJ,referral,Organic,silver,Referral,CAM018,2019-08-27
c1575,Justin,Browers,NJ,referral,Organic,silver,Organic Search,CAM006,2020-06-29
c15750,Ernest,Connors,CO,social,Paid,silver,paid search,CAM031,2019-08-28
c15751,Michael,Fleming,WA,social,Organic,silver,Direct,CAM030,2019-06-25
c15752,Patricia,Everhart,NJ,social,Organic,silver,Organic Search,CAM018,2019-06-25
c15753,Charles,Desjardins,NJ,social,Paid,silver,paid search,CAM030,2019-06-26
c15754,Justine,Rodriguez,NJ,social,Organic,silver,Direct,CAM030,2019-06-26
c15755,Willie,Maddux,NJ,social,Organic,silver,Referral,CAM031,2019-06-27
c15756,Veronica,Knell,GA,social,Organic,silver,Organic Search,CAM018,2019-06-27
c15757,Jimmy,Dahle,CT,social,Organic,silver,Direct,CAM020,2019-06-27
c15758,Monty,Leischner,NJ,direct,Organic,silver,Direct,CAM030,2019-06-27
c15759,Latoya,Jennings,SC,direct,Organic,silver,Direct,CAM030,2019-06-22
c1576,Michael,Bialczyk,NJ,social,Organic,silver,Direct,CAM031,2020-06-29
c15760,Mary,Converse,NJ,social,Organic,silver,Direct,CAM030,2019-06-22
c15761,Clarence,Kang,NJ,social,Organic,silver,Direct,CAM022,2019-06-22
c15762,Brian,Hall,NJ,referral,Organic,silver,Direct,CAM030,2019-06-22
c15763,Misty,Brooks,IN,referral,Paid,silver,paid search,CAM031,2019-06-23
c15764,Betty,Johnson,NJ,social,Paid,silver,paid search,CAM014,2019-06-24
c15765,Mary,Hurst,NJ,referral,Organic,silver,Direct,CAM030,2019-06-24
c15766,Raymond,Angle,NJ,referral,Organic,silver,Direct,CAM030,2019-06-24
c15767,Dave,Bachman,GA,social,Paid,gold,Partner Referral,CAM031,2019-06-28
c15768,Karen,Meadows,NE,social,Organic,silver,Social,CAM020,2019-06-28
c15769,Austin,Bouchard,MA,referral,Organic,silver,Organic Search,CAM018,2019-06-29
c1577,Linda,Moody,NJ,referral,Organic,silver,Direct,CAM006,2020-06-29
c15770,Gary,Harrod,VA,referral,Organic,silver,Direct,CAM031,2019-06-30
c15771,Mary,Green,MN,social,Organic,silver,Social,CAM020,2019-07-02
c15772,Michael,Waterhouse,IA,social,Organic,silver,Organic Search,CAM031,2019-07-03
c15773,Cory,Simmons,NJ,social,Organic,silver,Referral,CAM030,2019-07-03
c15774,Gary,Ridgeway,NC,social,Organic,silver,Organic Search,CAM031,2019-07-03
c15775,Antonio,Beatty,CA,referral,Paid,silver,paid search,CAM018,2019-07-03
c15776,Katherine,Diaz,NJ,social,Paid,silver,paid search,CAM031,2019-07-03
c15777,Sandra,Nairn,NY,social,Organic,silver,Direct,CAM018,2019-07-03
c15778,Maria,Adkins,NJ,social,Organic,silver,Organic Search,CAM024,2019-07-03
c15779,Christopher,Robertson,NJ,referral,Organic,silver,Direct,CAM032,2019-07-03
c1578,Anne,Gomez,SC,social,Organic,silver,Organic Search,CAM031,2020-06-29
c15780,John,Vincent,NJ,social,Organic,silver,Organic Search,CAM021,2019-07-03
c15781,Lloyd,Gallagher,NY,social,Paid,silver,paid search,CAM031,2019-07-04
c15782,Pamela,Bitter,NJ,referral,Organic,silver,Direct,CAM018,2019-07-04
c15783,Joe,Maisel,NC,referral,Organic,silver,Direct,CAM030,2019-07-08
c15784,Kathleen,Locklear,IA,social,Organic,silver,Direct,CAM013,2019-07-09
c15785,Tammy,Satterthwaite,NJ,referral,Organic,silver,Direct,CAM022,2019-07-08
c15786,Roxanne,Simpson,NJ,social,Organic,silver,Direct,CAM018,2019-07-08
c15787,Cora,Kennedy,WA,social,Organic,silver,Organic Search,CAM018,2019-07-10
c15788,Susan,Hackett,NY,social,Paid,silver,paid search,CAM006,2019-07-10
c15789,George,Ramos,NJ,social,Organic,silver,Organic Search,CAM032,2019-07-10
c1579,Pedro,Bailey,NC,referral,Organic,silver,Organic Search,CAM018,2020-06-29
c15790,Veronica,Hynes,NJ,social,Organic,silver,Organic Search,CAM018,2019-07-10
c15791,Willie,Howell,SC,social,Organic,silver,Organic Search,CAM020,2019-07-11
c15792,Phillip,Shiever,NJ,direct,Paid,silver,paid search,CAM024,2019-07-11
c15793,Alvin,Gomez,WA,social,Organic,silver,Referral,CAM006,2019-07-11
c15794,Christina,Felch,IN,referral,Paid,silver,paid search,CAM032,2019-07-11
c15795,Normand,Adame,NJ,referral,Paid,silver,paid search,CAM019,2019-07-12
c15796,Rachael,Koop,NJ,social,Organic,silver,Referral,CAM018,2019-07-12
c15797,Dixie,Marcinkiewicz,NJ,social,Organic,silver,Referral,CAM020,2019-07-12
c15798,Robert,Smith,WA,referral,Organic,silver,Direct,CAM018,2019-07-13
c15799,Richard,Jarvis,NJ,social,Organic,silver,Direct,CAM030,2019-07-14
c158,Shelley,Cox,NJ,social,Organic,silver,Organic Search,CAM018,2019-02-06
c1580,Lemuel,Johnson,NJ,social,Organic,silver,Direct,CAM018,2020-06-29
c15800,Walter,Grizzel,NJ,social,Organic,silver,Referral,CAM033,2019-07-14
c15801,Christopher,Alguire,NJ,social,Organic,silver,Direct,CAM030,2019-07-14
c15802,Roberto,Metzler,NJ,social,Organic,silver,Direct,CAM018,2019-07-14
c15803,Scott,Troy,NJ,referral,Organic,silver,Direct,CAM030,2019-07-15
c15804,Eleanor,Suarez,VT,social,Organic,silver,Direct,CAM031,2019-07-16
c15805,David,Shatley,NJ,social,Organic,silver,Direct,CAM020,2019-07-17
c15806,Luella,Mason,NJ,social,Paid,gold,Partner Referral,CAM031,2019-07-17
c15807,Alicia,Wagner,NJ,referral,Organic,silver,Organic Search,CAM018,2019-07-17
c15808,Betty,Brown,NY,referral,Organic,silver,Direct,CAM030,2019-07-18
c15809,Delbert,Ford,NJ,social,Paid,silver,paid search,CAM031,2019-07-18
c1581,Deborah,Sutterfield,NJ,referral,Organic,silver,Organic Search,CAM018,2020-06-29
c15810,Ralph,Trowbridge,NY,social,Paid,silver,paid search,CAM031,2019-07-18
c15811,Carolyn,Davidson,SC,referral,Organic,silver,Direct,CAM001,2019-07-19
c15812,Lois,Levitt,NJ,referral,Organic,silver,Direct,CAM030,2019-07-19
c15813,Jacques,Mcgaughey,NJ,referral,Paid,silver,paid search,CAM018,2019-07-19
c15814,Rita,Gagnon,OH,social,Organic,silver,Organic Search,CAM030,2019-07-19
c15815,Mary,Fedezko,NJ,social,Organic,silver,Direct,CAM001,2019-09-03
c15816,Terrence,Perry,OK,social,Paid,silver,paid search,CAM031,2019-09-08
c15817,James,Corzo,NY,social,Organic,silver,Organic Search,CAM018,2019-09-09
c15818,Carmen,Hoffman,NJ,referral,Organic,silver,Social,CAM010,2019-09-09
c15819,Jerrell,Doil,NJ,social,Organic,silver,Organic Search,CAM031,2019-09-09
c1582,John,Copper,NJ,social,Organic,silver,Direct,CAM031,2020-06-29
c15820,John,Barnett,NJ,social,Organic,silver,Organic Search,CAM031,2019-09-10
c15821,Chris,Perez,NJ,referral,Organic,silver,Organic Search,CAM018,2019-09-12
c15822,Ruby,Thompson,NJ,referral,Organic,silver,Direct,CAM018,2019-09-13
c15823,Matthew,Prentice,NJ,referral,Organic,silver,Direct,CAM030,2019-09-15
c15824,Ronald,Colosimo,NJ,referral,Organic,silver,Direct,CAM018,2019-09-16
c15825,Cathy,Perez,NY,social,Paid,silver,paid search,CAM030,2019-09-17
c15826,Lorinda,Williams,NJ,social,Organic,silver,Direct,CAM018,2019-09-23
c15827,Jeremy,Andersen,SC,referral,Organic,silver,Referral,CAM020,2019-09-24
c15828,Loretta,Williams,CO,social,Paid,silver,paid search,CAM030,2019-09-18
c15829,Mel,Portis,MI,social,Paid,silver,paid search,CAM031,2019-09-18
c1583,Andrea,Alu,NJ,referral,Organic,silver,provider partner,CAM006,2020-06-29
c15830,Matthew,Jarquin,NJ,direct,Organic,silver,Direct,CAM006,2019-09-18
c15831,Monica,Spinney,DE,social,Organic,silver,Referral,CAM006,2019-09-18
c15832,Ted,Proffer,GA,referral,Paid,silver,paid search,CAM031,2019-09-18
c15833,Domingo,Hull,NY,referral,Organic,silver,Referral,CAM033,2019-09-18
c15834,Jean,Linehan,NM,referral,Organic,silver,Referral,CAM031,2019-09-18
c15835,Gerald,Benge,WV,social,Organic,silver,Referral,CAM031,2019-09-19
c15836,Henrietta,Allen,GA,social,Organic,silver,Direct,CAM018,2019-09-19
c15837,William,Hampton,WA,social,Organic,silver,Direct,CAM030,2019-09-20
c15838,Ingrid,Mandala,OK,social,Paid,silver,paid social,CAM018,2019-09-29
c15839,Debra,Haverstick,NJ,social,Organic,silver,Direct,CAM030,2019-10-03
c1584,John,Kempf,MI,marketplace,Organic,silver,Social,CAM001,2020-06-30
c15840,Candyce,Zimmer,NY,social,Paid,silver,paid search,CAM031,2019-10-09
c15841,Penni,Malcom,NJ,social,Paid,silver,paid search,CAM031,2019-10-09
c15842,Karen,Edmiston,NJ,social,Organic,silver,Direct,CAM018,2019-10-10
c15843,Marilyn,Salinas,NJ,referral,Paid,silver,paid search,CAM031,2019-10-11
c15844,Jeffery,Schechter,ND,direct,Organic,silver,Direct,CAM030,2019-10-11
c15845,Kory,Montgomery,CO,direct,Organic,silver,Direct,CAM030,2019-10-11
c15846,Margaret,Perez,WA,social,Paid,silver,paid search,CAM031,2019-10-18
c15847,Thomas,Morely,IA,social,Organic,silver,Direct,CAM030,2019-10-21
c15848,Kathryn,Tan,ND,social,Organic,silver,Direct,CAM030,2019-10-15
c15849,Maurice,Franch,WV,social,Organic,silver,Direct,CAM018,2019-10-15
c1585,Daniel,Verduzco,NJ,social,Organic,silver,Direct,CAM030,2020-06-30
c15850,Colette,Crawford,ND,social,Organic,silver,Organic Search,CAM033,2019-10-15
c15851,Jose,Brown,NC,social,Paid,silver,paid search,CAM031,2019-10-16
c15852,Peter,Hurley,MT,social,Organic,silver,Direct,CAM018,2019-10-16
c15853,James,Smith,NJ,referral,Paid,gold,paid search,CAM031,2019-10-23
c15854,Nathaniel,Austin,NJ,social,Organic,silver,Organic Search,CAM030,2019-10-25
c15855,Steven,Schaefer,NM,referral,Organic,silver,Direct,CAM018,2019-10-28
c15856,Rhonda,Du,CO,referral,Paid,gold,Other,CAM021,2019-10-31
c15857,Danny,Stevens,NJ,social,Organic,silver,Direct,CAM001,2019-11-01
c15858,Tammy,Stuart,NJ,social,Organic,silver,Direct,CAM031,2019-11-01
c15859,Jeff,Garrett,MO,referral,Organic,silver,Organic Search,CAM018,2019-11-04
c1586,Marlyn,Serra,NJ,referral,Paid,gold,paid search,CAM031,2020-06-30
c15860,Cynthia,Alston,IA,social,Organic,silver,Direct,CAM018,2019-11-04
c15861,Arnold,Nesmith,NJ,social,Organic,silver,Organic Search,CAM018,2019-11-05
c15862,Tim,Barker,NJ,referral,Organic,silver,Organic Search,CAM030,2019-11-12
c15863,Stephen,Yoho,NJ,social,Organic,silver,Direct,CAM001,2019-11-12
c15864,Kristine,Stricklin,NJ,direct,Organic,silver,Referral,CAM018,2019-11-12
c15865,Adriana,Bender,NJ,social,Organic,silver,Referral,CAM030,2019-11-12
c15866,Joseph,Sherman,NJ,referral,Organic,silver,Referral,CAM001,2019-11-13
c15867,Melvin,Holland,NJ,social,Organic,silver,Direct,CAM030,2019-11-13
c15868,Richard,Gentry,NJ,referral,Organic,silver,Direct,CAM018,2019-11-15
c15869,Samuel,Ward,OH,social,Paid,silver,paid search,CAM030,2019-11-09
c1587,Paul,Kim,NJ,social,Organic,silver,Organic Search,CAM010,2020-06-30
c15870,Robert,Herrington,AZ,social,Paid,gold,paid search,CAM031,2019-11-09
c15871,Ernestine,Davis,VA,social,Organic,silver,Organic Search,CAM018,2019-11-10
c15872,Dylan,Norquist,NJ,social,Organic,silver,Direct,CAM014,2019-11-10
c15873,George,Sarvis,IA,referral,Paid,silver,paid search,CAM018,2019-11-11
c15874,George,Lewis,NJ,social,Organic,silver,Referral,CAM022,2019-11-11
c15875,Darryl,Howton,NJ,social,Paid,silver,paid search,CAM031,2019-11-11
c15876,Elizabeth,Cloutier,NJ,social,Organic,silver,Direct,CAM006,2019-11-11
c15877,Alva,Allen,NC,social,Paid,silver,paid search,CAM020,2019-11-12
c15878,Angela,Johnson,NJ,social,Organic,silver,Direct,CAM030,2019-11-12
c15879,Raymond,Mahan,CO,social,Organic,silver,Organic Search,CAM030,2019-11-18
c1588,Perry,Wade,NJ,direct,Organic,silver,Direct,CAM030,2020-06-30
c15880,Marco,Downs,IA,social,Paid,gold,paid search,CAM031,2019-11-19
c15881,Lawrence,Cruz,NJ,referral,Organic,silver,Organic Search,CAM031,2019-11-20
c15882,Marion,Stallings,NJ,social,Organic,silver,Direct,CAM006,2019-11-20
c15883,Anthony,Farr,NJ,social,Organic,silver,Direct,CAM033,2019-11-20
c15884,David,Hernandez,NJ,referral,Paid,gold,paid search,CAM014,2019-11-22
c15885,Edwin,Young,NJ,referral,Paid,silver,paid search,CAM031,2019-11-23
c15886,Thomas,Marchese,NJ,social,Paid,silver,paid search,CAM006,2019-11-23
c15887,Sharon,Froehlich,MO,referral,Organic,silver,Direct,CAM018,2019-12-02
c15888,Sally,Hill,SC,social,Organic,silver,Organic Search,CAM006,2019-12-06
c15889,Larry,Neal,SC,referral,Organic,silver,Direct,CAM028,2019-12-10
c1589,Billy,Long,OH,social,Organic,silver,Referral,CAM031,2020-07-01
c15890,Sheila,Parker,OH,referral,Paid,silver,paid social,CAM030,2019-12-10
c15891,Elizabeth,Gattis,NJ,social,Paid,silver,paid search,CAM018,2019-12-10
c15892,Cherryl,Burns,OK,social,Paid,silver,paid search,CAM031,2019-12-12
c15893,Brenda,Anderson,NJ,referral,Organic,silver,Direct,CAM006,2019-12-07
c15894,Irene,Fassett,NJ,social,Paid,silver,paid search,CAM030,2019-12-07
c15895,Irene,Mitchell,NJ,referral,Organic,silver,Referral,CAM001,2019-12-07
c15896,Michael,Phillips,NJ,referral,Organic,silver,Direct,CAM022,2019-12-08
c15897,Samuel,Scott,NJ,referral,Organic,silver,Direct,CAM018,2019-12-08
c15898,James,Nelson,NJ,social,Organic,silver,Direct,CAM018,2019-12-09
c15899,Edith,Mcwilliams,NJ,social,Paid,silver,paid search,CAM031,2019-12-09
c159,Victoria,Osborn,WA,social,Organic,silver,Social,CAM020,2019-02-07
c1590,Louise,Little,VT,social,Organic,silver,Organic Search,CAM006,2020-07-01
c15900,Ann,Gordon,NJ,social,Organic,silver,Direct,CAM030,2019-12-09
